feature,grid_value,species,mean_count
Restoration_technique,0.2696,Blue Crab (Recruit),466.671654
Restoration_technique,0.2696,Common Snook (Adult),642.573368
Restoration_technique,0.2696,Common Snook (Sub-adult),12.381396
Restoration_technique,0.2696,Spotted Seatrout (Adult),128.423544
Restoration_technique,0.2696,Spotted Seatrout (Recruit),480.156805
Restoration_technique,0.2696,Gray Snapper (Recruit),52.342364
Restoration_technique,0.2696,Gray Snapper (Sub-adult),97.817656
Restoration_technique,0.2696,Gag Grouper (Sub-adult),22.83565
Restoration_technique,0.2696,Red Drum (Recruit),38.45523
Restoration_technique,0.2696,Red Drum (Sub-adult),343.439949
Restoration_technique,0.3081,Sheepshead (Adult),302.85169
Restoration_technique,0.3081,Sheepshead (Recruit),29.840669
Restoration_technique,0.3081,Blue Crab (Recruit),467.819622
Restoration_technique,0.3081,Common Snook (Adult),640.830009
Restoration_technique,0.3081,Common Snook (Sub-adult),12.550683
Restoration_technique,0.3081,Spotted Seatrout (Adult),128.515335
Restoration_technique,0.3081,Spotted Seatrout (Recruit),481.06118
Restoration_technique,0.3081,Gray Snapper (Recruit),52.420437
Restoration_technique,0.3081,Gray Snapper (Sub-adult),97.663609
Restoration_technique,0.3081,Gag Grouper (Sub-adult),22.75301
Restoration_technique,0.3081,Red Drum (Recruit),38.485191
Restoration_technique,0.3081,Red Drum (Sub-adult),344.801388
Restoration_technique,0.3466,Sheepshead (Adult),302.260468
Restoration_technique,0.3466,Sheepshead (Recruit),29.981822
Restoration_technique,0.3466,Blue Crab (Recruit),468.892452
Restoration_technique,0.3466,Common Snook (Adult),639.069782
Restoration_technique,0.3466,Common Snook (Sub-adult),12.714359
Restoration_technique,0.3466,Spotted Seatrout (Adult),128.629084
Restoration_technique,0.3466,Spotted Seatrout (Recruit),481.855463
Restoration_technique,0.3466,Gray Snapper (Recruit),52.482399
Restoration_technique,0.3466,Gray Snapper (Sub-adult),97.491884
Restoration_technique,0.3466,Gag Grouper (Sub-adult),22.665067
Restoration_technique,0.3466,Red Drum (Recruit),38.512553
Restoration_technique,0.3466,Red Drum (Sub-adult),346.124519
Restoration_technique,0.3851,Sheepshead (Adult),301.663863
Restoration_technique,0.3851,Sheepshead (Recruit),30.115542
Restoration_technique,0.3851,Blue Crab (Recruit),470.017929
Restoration_technique,0.3851,Common Snook (Adult),637.364626
Restoration_technique,0.3851,Common Snook (Sub-adult),12.882623
Restoration_technique,0.3851,Spotted Seatrout (Adult),128.686512
Restoration_technique,0.3851,Spotted Seatrout (Recruit),482.668547
Restoration_technique,0.3851,Gray Snapper (Recruit),52.549656
Restoration_technique,0.3851,Gray Snapper (Sub-adult),97.336651
Restoration_technique,0.3851,Gag Grouper (Sub-adult),22.581239
Restoration_technique,0.3851,Red Drum (Recruit),38.522523
Restoration_technique,0.3851,Red Drum (Sub-adult),347.383011
Restoration_technique,0.4236,Sheepshead (Adult),301.082226
Restoration_technique,0.4236,Sheepshead (Recruit),30.251502
Restoration_technique,0.4236,Blue Crab (Recruit),471.046669
Restoration_technique,0.4236,Common Snook (Adult),635.701097
Restoration_technique,0.4236,Common Snook (Sub-adult),13.043916
Restoration_technique,0.4236,Spotted Seatrout (Adult),128.779022
Restoration_technique,0.4236,Spotted Seatrout (Recruit),483.400839
Restoration_technique,0.4236,Gray Snapper (Recruit),52.605409
Restoration_technique,0.4236,Gray Snapper (Sub-adult),97.159378
Restoration_technique,0.4236,Gag Grouper (Sub-adult),22.492576
Restoration_technique,0.4236,Red Drum (Recruit),38.531775
Restoration_technique,0.4236,Red Drum (Sub-adult),348.626392
Restoration_technique,0.4621,Sheepshead (Adult),300.481967
Restoration_technique,0.4621,Sheepshead (Recruit),30.370679
Restoration_technique,0.4621,Blue Crab (Recruit),472.003632
Restoration_technique,0.4621,Common Snook (Adult),634.052082
Restoration_technique,0.4621,Common Snook (Sub-adult),13.2042
Restoration_technique,0.4621,Spotted Seatrout (Adult),128.907209
Restoration_technique,0.4621,Spotted Seatrout (Recruit),484.090546
Restoration_technique,0.4621,Gray Snapper (Recruit),52.665778
Restoration_technique,0.4621,Gray Snapper (Sub-adult),96.977232
Restoration_technique,0.4621,Gag Grouper (Sub-adult),22.401458
Restoration_technique,0.4621,Red Drum (Recruit),38.529462
Restoration_technique,0.4621,Red Drum (Sub-adult),349.831326
Restoration_technique,0.5007,Sheepshead (Adult),299.90429
Restoration_technique,0.5007,Sheepshead (Recruit),30.497537
Restoration_technique,0.5007,Blue Crab (Recruit),472.99025
Restoration_technique,0.5007,Common Snook (Adult),632.555454
Restoration_technique,0.5007,Common Snook (Sub-adult),13.367761
Restoration_technique,0.5007,Spotted Seatrout (Adult),129.055916
Restoration_technique,0.5007,Spotted Seatrout (Recruit),484.818817
Restoration_technique,0.5007,Gray Snapper (Recruit),52.743695
Restoration_technique,0.5007,Gray Snapper (Sub-adult),96.820303
Restoration_technique,0.5007,Gag Grouper (Sub-adult),22.316055
Restoration_technique,0.5007,Red Drum (Recruit),38.522314
Restoration_technique,0.5007,Red Drum (Sub-adult),350.989063
Restoration_technique,0.5392,Sheepshead (Adult),299.304011
Restoration_technique,0.5392,Sheepshead (Recruit),30.625216
Restoration_technique,0.5392,Blue Crab (Recruit),473.911594
Restoration_technique,0.5392,Common Snook (Adult),631.05019
Restoration_technique,0.5392,Common Snook (Sub-adult),13.529159
Restoration_technique,0.5392,Spotted Seatrout (Adult),129.19726
Restoration_technique,0.5392,Spotted Seatrout (Recruit),485.413383
Restoration_technique,0.5392,Gray Snapper (Recruit),52.799031
Restoration_technique,0.5392,Gray Snapper (Sub-adult),96.641962
Restoration_technique,0.5392,Gag Grouper (Sub-adult),22.229368
Restoration_technique,0.5392,Red Drum (Recruit),38.517891
Restoration_technique,0.5392,Red Drum (Sub-adult),352.065868
Restoration_technique,0.5777,Sheepshead (Adult),298.699359
Restoration_technique,0.5777,Sheepshead (Recruit),30.754261
Restoration_technique,0.5777,Blue Crab (Recruit),474.896027
Restoration_technique,0.5777,Common Snook (Adult),629.538565
Restoration_technique,0.5777,Common Snook (Sub-adult),13.705058
Restoration_technique,0.5777,Spotted Seatrout (Adult),129.311506
Restoration_technique,0.5777,Spotted Seatrout (Recruit),485.980686
Restoration_technique,0.5777,Gray Snapper (Recruit),52.864296
Restoration_technique,0.5777,Gray Snapper (Sub-adult),96.47737
Restoration_technique,0.5777,Gag Grouper (Sub-adult),22.145332
Restoration_technique,0.5777,Red Drum (Recruit),38.520755
Restoration_technique,0.5777,Red Drum (Sub-adult),353.106869
Restoration_technique,0.6162,Sheepshead (Adult),298.06654
Restoration_technique,0.6162,Sheepshead (Recruit),30.874081
Restoration_technique,0.6162,Blue Crab (Recruit),475.791828
Restoration_technique,0.6162,Common Snook (Adult),628.057327
Restoration_technique,0.6162,Common Snook (Sub-adult),13.866081
Restoration_technique,0.6162,Spotted Seatrout (Adult),129.403217
Restoration_technique,0.6162,Spotted Seatrout (Recruit),486.53454
Restoration_technique,0.6162,Gray Snapper (Recruit),52.91571
Restoration_technique,0.6162,Gray Snapper (Sub-adult),96.302948
Restoration_technique,0.6162,Gag Grouper (Sub-adult),22.062606
Restoration_technique,0.6162,Red Drum (Recruit),38.492792
Restoration_technique,0.6162,Red Drum (Sub-adult),354.07098
Restoration_technique,0.6547,Sheepshead (Adult),297.443493
Restoration_technique,0.6547,Sheepshead (Recruit),30.984937
Restoration_technique,0.6547,Blue Crab (Recruit),476.683605
Restoration_technique,0.6547,Common Snook (Adult),626.650002
Restoration_technique,0.6547,Common Snook (Sub-adult),14.032046
Restoration_technique,0.6547,Spotted Seatrout (Adult),129.54236
Restoration_technique,0.6547,Spotted Seatrout (Recruit),487.025694
Restoration_technique,0.6547,Gray Snapper (Recruit),52.976367
Restoration_technique,0.6547,Gray Snapper (Sub-adult),96.134828
Restoration_technique,0.6547,Gag Grouper (Sub-adult),21.981254
Restoration_technique,0.6547,Red Drum (Recruit),38.479438
Restoration_technique,0.6547,Red Drum (Sub-adult),355.042007
Restoration_technique,0.6932,Sheepshead (Adult),296.830275
Restoration_technique,0.6932,Sheepshead (Recruit),31.106808
Restoration_technique,0.6932,Blue Crab (Recruit),477.50214
Restoration_technique,0.6932,Common Snook (Adult),625.28067
Restoration_technique,0.6932,Common Snook (Sub-adult),14.194826
Restoration_technique,0.6932,Spotted Seatrout (Adult),129.644794
Restoration_technique,0.6932,Spotted Seatrout (Recruit),487.433645
Restoration_technique,0.6932,Gray Snapper (Recruit),53.020568
Restoration_technique,0.6932,Gray Snapper (Sub-adult),95.952387
Restoration_technique,0.6932,Gag Grouper (Sub-adult),21.9041
Restoration_technique,0.6932,Red Drum (Recruit),38.465996
Restoration_technique,0.6932,Red Drum (Sub-adult),355.972626
Restoration_technique,0.7317,Sheepshead (Adult),296.219649
Restoration_technique,0.7317,Sheepshead (Recruit),31.213091
Restoration_technique,0.7317,Blue Crab (Recruit),478.288422
Restoration_technique,0.7317,Common Snook (Adult),623.999535
Restoration_technique,0.7317,Common Snook (Sub-adult),14.360781
Restoration_technique,0.7317,Spotted Seatrout (Adult),129.766155
Restoration_technique,0.7317,Spotted Seatrout (Recruit),487.844305
Restoration_technique,0.7317,Gray Snapper (Recruit),53.081435
Restoration_technique,0.7317,Gray Snapper (Sub-adult),95.78036
Restoration_technique,0.7317,Gag Grouper (Sub-adult),21.825041
Restoration_technique,0.7317,Red Drum (Recruit),38.425355
Restoration_technique,0.7317,Red Drum (Sub-adult),356.860733
primary_habitat,-0.0,Sheepshead (Adult),304.090051
primary_habitat,-0.0,Sheepshead (Recruit),29.106659
primary_habitat,-0.0,Blue Crab (Recruit),460.271049
primary_habitat,-0.0,Common Snook (Adult),641.594753
primary_habitat,-0.0,Common Snook (Sub-adult),12.001781
primary_habitat,-0.0,Spotted Seatrout (Adult),128.016005
primary_habitat,-0.0,Spotted Seatrout (Recruit),460.617237
primary_habitat,-0.0,Gray Snapper (Recruit),51.954973
primary_habitat,-0.0,Gray Snapper (Sub-adult),98.947265
primary_habitat,-0.0,Gag Grouper (Sub-adult),23.135457
primary_habitat,-0.0,Red Drum (Recruit),38.257197
primary_habitat,-0.0,Red Drum (Sub-adult),340.613342
primary_habitat,0.286,Sheepshead (Adult),305.279879
primary_habitat,0.286,Sheepshead (Recruit),29.249754
primary_habitat,0.286,Blue Crab (Recruit),458.180462
primary_habitat,0.286,Common Snook (Adult),641.859604
primary_habitat,0.286,Common Snook (Sub-adult),12.012979
primary_habitat,0.286,Spotted Seatrout (Adult),128.717571
primary_habitat,0.286,Spotted Seatrout (Recruit),463.975428
primary_habitat,0.286,Gray Snapper (Recruit),52.318813
primary_habitat,0.286,Gray Snapper (Sub-adult),98.82301
primary_habitat,0.286,Gag Grouper (Sub-adult),23.299641
primary_habitat,0.286,Red Drum (Recruit),38.265605
primary_habitat,0.286,Red Drum (Sub-adult),340.145954
primary_habitat,0.5721,Sheepshead (Adult),306.455379
primary_habitat,0.5721,Sheepshead (Recruit),29.384965
primary_habitat,0.5721,Blue Crab (Recruit),456.14933
primary_habitat,0.5721,Common Snook (Adult),642.100702
primary_habitat,0.5721,Common Snook (Sub-adult),12.024301
primary_habitat,0.5721,Spotted Seatrout (Adult),129.417007
primary_habitat,0.5721,Spotted Seatrout (Recruit),467.222744
primary_habitat,0.5721,Gray Snapper (Recruit),52.678311
primary_habitat,0.5721,Gray Snapper (Sub-adult),98.67046
primary_habitat,0.5721,Gag Grouper (Sub-adult),23.456821
primary_habitat,0.5721,Red Drum (Recruit),38.278265
primary_habitat,0.5721,Red Drum (Sub-adult),339.655674
primary_habitat,0.8581,Sheepshead (Adult),307.603232
primary_habitat,0.8581,Sheepshead (Recruit),29.52678
primary_habitat,0.8581,Blue Crab (Recruit),454.04483
primary_habitat,0.8581,Common Snook (Adult),642.328108
primary_habitat,0.8581,Common Snook (Sub-adult),12.035237
primary_habitat,0.8581,Spotted Seatrout (Adult),130.191113
primary_habitat,0.8581,Spotted Seatrout (Recruit),470.613108
primary_habitat,0.8581,Gray Snapper (Recruit),53.030568
primary_habitat,0.8581,Gray Snapper (Sub-adult),98.502365
primary_habitat,0.8581,Gag Grouper (Sub-adult),23.60988
primary_habitat,0.8581,Red Drum (Recruit),38.284304
primary_habitat,0.8581,Red Drum (Sub-adult),339.192879
primary_habitat,1.1442,Sheepshead (Adult),308.737947
primary_habitat,1.1442,Sheepshead (Recruit),29.64228
primary_habitat,1.1442,Blue Crab (Recruit),452.002792
primary_habitat,1.1442,Common Snook (Adult),642.539352
primary_habitat,1.1442,Common Snook (Sub-adult),12.053572
primary_habitat,1.1442,Spotted Seatrout (Adult),130.917542
primary_habitat,1.1442,Spotted Seatrout (Recruit),473.854513
primary_habitat,1.1442,Gray Snapper (Recruit),53.372932
primary_habitat,1.1442,Gray Snapper (Sub-adult),98.320932
primary_habitat,1.1442,Gag Grouper (Sub-adult),23.753308
primary_habitat,1.1442,Red Drum (Recruit),38.314005
primary_habitat,1.1442,Red Drum (Sub-adult),338.7369
primary_habitat,1.4302,Sheepshead (Adult),309.908102
primary_habitat,1.4302,Sheepshead (Recruit),29.762166
primary_habitat,1.4302,Blue Crab (Recruit),450.071342
primary_habitat,1.4302,Common Snook (Adult),642.783344
primary_habitat,1.4302,Common Snook (Sub-adult),12.069887
primary_habitat,1.4302,Spotted Seatrout (Adult),131.74547
primary_habitat,1.4302,Spotted Seatrout (Recruit),477.259241
primary_habitat,1.4302,Gray Snapper (Recruit),53.721431
primary_habitat,1.4302,Gray Snapper (Sub-adult),98.111719
primary_habitat,1.4302,Gag Grouper (Sub-adult),23.88164
primary_habitat,1.4302,Red Drum (Recruit),38.316519
primary_habitat,1.4302,Red Drum (Sub-adult),338.392857
primary_habitat,1.7162,Sheepshead (Adult),311.025624
primary_habitat,1.7162,Sheepshead (Recruit),29.864533
primary_habitat,1.7162,Blue Crab (Recruit),448.04771
primary_habitat,1.7162,Common Snook (Adult),643.006758
primary_habitat,1.7162,Common Snook (Sub-adult),12.072402
primary_habitat,1.7162,Spotted Seatrout (Adult),132.558804
primary_habitat,1.7162,Spotted Seatrout (Recruit),480.57094
primary_habitat,1.7162,Gray Snapper (Recruit),54.064307
primary_habitat,1.7162,Gray Snapper (Sub-adult),97.88482
primary_habitat,1.7162,Gag Grouper (Sub-adult),23.996435
primary_habitat,1.7162,Red Drum (Recruit),38.330138
primary_habitat,1.7162,Red Drum (Sub-adult),337.967014
primary_habitat,2.0023,Sheepshead (Adult),312.101741
primary_habitat,2.0023,Sheepshead (Recruit),29.964658
primary_habitat,2.0023,Blue Crab (Recruit),446.076649
primary_habitat,2.0023,Common Snook (Adult),643.291344
primary_habitat,2.0023,Common Snook (Sub-adult),12.08602
primary_habitat,2.0023,Spotted Seatrout (Adult),133.386496
primary_habitat,2.0023,Spotted Seatrout (Recruit),483.827311
primary_habitat,2.0023,Gray Snapper (Recruit),54.389647
primary_habitat,2.0023,Gray Snapper (Sub-adult),97.630982
primary_habitat,2.0023,Gag Grouper (Sub-adult),24.1056
primary_habitat,2.0023,Red Drum (Recruit),38.303925
primary_habitat,2.0023,Red Drum (Sub-adult),337.533234
primary_habitat,2.2883,Sheepshead (Adult),313.213999
primary_habitat,2.2883,Sheepshead (Recruit),30.068012
primary_habitat,2.2883,Blue Crab (Recruit),444.120171
primary_habitat,2.2883,Common Snook (Adult),643.581226
primary_habitat,2.2883,Common Snook (Sub-adult),12.097336
primary_habitat,2.2883,Spotted Seatrout (Adult),134.273438
primary_habitat,2.2883,Spotted Seatrout (Recruit),487.115423
primary_habitat,2.2883,Gray Snapper (Recruit),54.710079
primary_habitat,2.2883,Gray Snapper (Sub-adult),97.369376
primary_habitat,2.2883,Gag Grouper (Sub-adult),24.207067
primary_habitat,2.2883,Red Drum (Recruit),38.295087
primary_habitat,2.2883,Red Drum (Sub-adult),337.1054
primary_habitat,2.5743,Sheepshead (Adult),314.281131
primary_habitat,2.5743,Sheepshead (Recruit),30.138127
primary_habitat,2.5743,Blue Crab (Recruit),442.139629
primary_habitat,2.5743,Common Snook (Adult),643.796669
primary_habitat,2.5743,Common Snook (Sub-adult),12.114734
primary_habitat,2.5743,Spotted Seatrout (Adult),135.162775
primary_habitat,2.5743,Spotted Seatrout (Recruit),490.450224
primary_habitat,2.5743,Gray Snapper (Recruit),55.036767
primary_habitat,2.5743,Gray Snapper (Sub-adult),97.091666
primary_habitat,2.5743,Gag Grouper (Sub-adult),24.30669
primary_habitat,2.5743,Red Drum (Recruit),38.282158
primary_habitat,2.5743,Red Drum (Sub-adult),336.680855
primary_habitat,2.8604,Sheepshead (Adult),315.34963
primary_habitat,2.8604,Sheepshead (Recruit),30.214693
primary_habitat,2.8604,Blue Crab (Recruit),440.336788
primary_habitat,2.8604,Common Snook (Adult),644.042023
primary_habitat,2.8604,Common Snook (Sub-adult),12.11071
primary_habitat,2.8604,Spotted Seatrout (Adult),136.057095
primary_habitat,2.8604,Spotted Seatrout (Recruit),493.769117
primary_habitat,2.8604,Gray Snapper (Recruit),55.352304
primary_habitat,2.8604,Gray Snapper (Sub-adult),96.795181
primary_habitat,2.8604,Gag Grouper (Sub-adult),24.398037
primary_habitat,2.8604,Red Drum (Recruit),38.26361
primary_habitat,2.8604,Red Drum (Sub-adult),336.17094
primary_habitat,3.1464,Sheepshead (Adult),316.371455
primary_habitat,3.1464,Sheepshead (Recruit),30.273004
primary_habitat,3.1464,Blue Crab (Recruit),438.459675
primary_habitat,3.1464,Common Snook (Adult),644.364618
primary_habitat,3.1464,Common Snook (Sub-adult),12.121216
primary_habitat,3.1464,Spotted Seatrout (Adult),136.942167
primary_habitat,3.1464,Spotted Seatrout (Recruit),497.045412
primary_habitat,3.1464,Gray Snapper (Recruit),55.674111
primary_habitat,3.1464,Gray Snapper (Sub-adult),96.497772
primary_habitat,3.1464,Gag Grouper (Sub-adult),24.492324
primary_habitat,3.1464,Red Drum (Recruit),38.261102
primary_habitat,3.1464,Red Drum (Sub-adult),335.597759
primary_habitat,3.4325,Sheepshead (Adult),317.408969
primary_habitat,3.4325,Sheepshead (Recruit),30.317476
primary_habitat,3.4325,Blue Crab (Recruit),436.688438
primary_habitat,3.4325,Common Snook (Adult),644.617613
primary_habitat,3.4325,Common Snook (Sub-adult),12.109005
primary_habitat,3.4325,Spotted Seatrout (Adult),137.853992
primary_habitat,3.4325,Spotted Seatrout (Recruit),500.30835
primary_habitat,3.4325,Gray Snapper (Recruit),55.980641
primary_habitat,3.4325,Gray Snapper (Sub-adult),96.17957
primary_habitat,3.4325,Gag Grouper (Sub-adult),24.575734
primary_habitat,3.4325,Red Drum (Recruit),38.245911
primary_habitat,3.4325,Red Drum (Sub-adult),335.014854
primary_habitat,3.7185,Sheepshead (Adult),318.43995
primary_habitat,3.7185,Sheepshead (Recruit),30.376241
primary_habitat,3.7185,Blue Crab (Recruit),434.840443
primary_habitat,3.7185,Common Snook (Adult),644.884142
primary_habitat,3.7185,Common Snook (Sub-adult),12.091789
primary_habitat,3.7185,Spotted Seatrout (Adult),138.770557
primary_habitat,3.7185,Spotted Seatrout (Recruit),503.479591
primary_habitat,3.7185,Gray Snapper (Recruit),56.287044
primary_habitat,3.7185,Gray Snapper (Sub-adult),95.826881
